id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4S9w575YhgGFLfCqtBBA9y,クロートーと星の観測者,2021-02-01,18,0.353,0.905,8,-5.404,1,0.0498,0.0169,0.362,0.131,0.616,113.613,audio_features,spotify:track:4S9w575YhgGFLfCqtBBA9y,https://api.spotify.com/v1/tracks/4S9w575YhgGFLfCqtBBA9y,https://api.spotify.com/v1/audio-analysis/4S9w575YhgGFLfCqtBBA9y,139565,3
4SBV8RIewqyraQCWMGTHqA,Lost Civilization,2021-05-12,16,0.489,0.979,0,-2.967,0,0.0435,0.0073,0.00162,0.271,0.149,104.996,audio_features,spotify:track:4SBV8RIewqyraQCWMGTHqA,https://api.spotify.com/v1/tracks/4SBV8RIewqyraQCWMGTHqA,https://api.spotify.com/v1/audio-analysis/4SBV8RIewqyraQCWMGTHqA,124217,3
4TdW50KYaVC8YFiBuzH6Dq,フライブルクとエンドロウル,2019-01-21,10,0.413,0.771,9,-6.194,1,0.0417,0.082,2.84e-4,0.126,0.162,180.018,audio_features,spotify:track:4TdW50KYaVC8YFiBuzH6Dq,https://api.spotify.com/v1/tracks/4TdW50KYaVC8YFiBuzH6Dq,https://api.spotify.com/v1/audio-analysis/4TdW50KYaVC8YFiBuzH6Dq,153253,4
4TZ07HRtGRKd2wAfl5ec0r,Nhelv,2019-04-28,15,0.429,0.949,1,-5.818,1,0.417,1.97e-4,0.821,0.0968,0.104,175.904,audio_features,spotify:track:4TZ07HRtGRKd2wAfl5ec0r,https://api.spotify.com/v1/tracks/4TZ07HRtGRKd2wAfl5ec0r,https://api.spotify.com/v1/audio-analysis/4TZ07HRtGRKd2wAfl5ec0r,405893,4
4upj5X7dDXf85RdZnncP5E,Syro,2019-10-27,0,0.332,0.974,3,-4.836,0,0.0731,2.39e-4,0.849,0.274,0.0391,178.008,audio_features,spotify:track:4upj5X7dDXf85RdZnncP5E,https://api.spotify.com/v1/tracks/4upj5X7dDXf85RdZnncP5E,https://api.spotify.com/v1/audio-analysis/4upj5X7dDXf85RdZnncP5E,141000,4
4xyHksy2ECEvyiOvSVqTAY,MERLIN (Long ver),2021-01-04,0,0.509,0.944,1,-4.515,1,0.0855,0.00157,0.386,0.113,0.594,179.976,audio_features,spotify:track:4xyHksy2ECEvyiOvSVqTAY,https://api.spotify.com/v1/tracks/4xyHksy2ECEvyiOvSVqTAY,https://api.spotify.com/v1/audio-analysis/4xyHksy2ECEvyiOvSVqTAY,224517,4
5074KtD8MenIPbU9rOHnnP,Avant Raze,2020-10-26,18,0.324,0.967,7,-4.619,1,0.0641,1.42e-5,0.545,0.097,0.344,199.97,audio_features,spotify:track:5074KtD8MenIPbU9rOHnnP,https://api.spotify.com/v1/tracks/5074KtD8MenIPbU9rOHnnP,https://api.spotify.com/v1/audio-analysis/5074KtD8MenIPbU9rOHnnP,132504,4
55Hm6WYJbCVZ3Zc5imjH55,竹,2020-12-22,29,0.571,0.964,1,-1.669,1,0.207,0.249,0.123,0.0688,0.566,111.767,audio_features,spotify:track:55Hm6WYJbCVZ3Zc5imjH55,https://api.spotify.com/v1/tracks/55Hm6WYJbCVZ3Zc5imjH55,https://api.spotify.com/v1/audio-analysis/55Hm6WYJbCVZ3Zc5imjH55,141556,5
563EZvzEFSlQvKlN79Hp6r,Dot to Dot,2019-04-28,21,0.617,0.939,6,-4.824,1,0.086,9.37e-4,0.00434,0.379,0.57,173.958,audio_features,spotify:track:563EZvzEFSlQvKlN79Hp6r,https://api.spotify.com/v1/tracks/563EZvzEFSlQvKlN79Hp6r,https://api.spotify.com/v1/audio-analysis/563EZvzEFSlQvKlN79Hp6r,208498,4
57WsCNjV0LPv1wJuXUxddM,Evoltex - poppi'n extended mix,2017-10-29,8,0.472,1,6,-1.793,1,0.161,0.00282,0.897,0.32,0.0793,102.497,audio_features,spotify:track:57WsCNjV0LPv1wJuXUxddM,https://api.spotify.com/v1/tracks/57WsCNjV0LPv1wJuXUxddM,https://api.spotify.com/v1/audio-analysis/57WsCNjV0LPv1wJuXUxddM,255047,4
58hwHxswh3VT8vvNaVBhzH,Arcahv,2020-07-15,21,0.496,0.97,2,-2.989,0,0.067,0.0672,0.0101,0.344,0.423,95.553,audio_features,spotify:track:58hwHxswh3VT8vvNaVBhzH,https://api.spotify.com/v1/tracks/58hwHxswh3VT8vvNaVBhzH,https://api.spotify.com/v1/audio-analysis/58hwHxswh3VT8vvNaVBhzH,166198,4
58XIhamtL7ISe2AaqueTTl,Malicious Mischance,2021-04-02,15,0.475,0.982,6,-4.249,0,0.41,1.94e-4,0.0779,0.359,0.26,154.979,audio_features,spotify:track:58XIhamtL7ISe2AaqueTTl,https://api.spotify.com/v1/tracks/58XIhamtL7ISe2AaqueTTl,https://api.spotify.com/v1/audio-analysis/58XIhamtL7ISe2AaqueTTl,140907,3
5BDjDTRjSWs2u7SqYxKKFC,Linear Accelerator,2014-11-28,4,0.414,0.94,11,-4.883,1,0.139,8.95e-4,0.718,0.257,0.608,100.272,audio_features,spotify:track:5BDjDTRjSWs2u7SqYxKKFC,https://api.spotify.com/v1/tracks/5BDjDTRjSWs2u7SqYxKKFC,https://api.spotify.com/v1/audio-analysis/5BDjDTRjSWs2u7SqYxKKFC,122125,4
5cZjrP5lLxhjO4WOnEN4jB,Climax,2021-01-05,25,0.483,0.963,1,-2.978,1,0.354,8.65e-5,0.352,0.34,0.583,95.017,audio_features,spotify:track:5cZjrP5lLxhjO4WOnEN4jB,https://api.spotify.com/v1/tracks/5cZjrP5lLxhjO4WOnEN4jB,https://api.spotify.com/v1/audio-analysis/5cZjrP5lLxhjO4WOnEN4jB,153693,4
5dhwasPfuX348kfCayrdKa,Dreadnought,2015-12-31,29,0.447,0.967,10,-6.935,0,0.123,0.00118,0.876,0.362,0.115,95.914,audio_features,spotify:track:5dhwasPfuX348kfCayrdKa,https://api.spotify.com/v1/tracks/5dhwasPfuX348kfCayrdKa,https://api.spotify.com/v1/audio-analysis/5dhwasPfuX348kfCayrdKa,312600,4
5diLnfTrhr1Bp8iJPepKEJ,OMAKENO Stroke (uncut edition),2016-03-09,0,0.508,0.998,11,-2.142,1,0.104,0.00454,0.433,0.166,0.625,119.974,audio_features,spotify:track:5diLnfTrhr1Bp8iJPepKEJ,https://api.spotify.com/v1/tracks/5diLnfTrhr1Bp8iJPepKEJ,https://api.spotify.com/v1/audio-analysis/5diLnfTrhr1Bp8iJPepKEJ,225961,4
5fowMqhS6tLN3c7YBONsbq,Auxesia,2020-10-26,23,0.471,0.968,1,-5.852,1,0.129,0.00895,0.249,0.0691,0.185,182.969,audio_features,spotify:track:5fowMqhS6tLN3c7YBONsbq,https://api.spotify.com/v1/tracks/5fowMqhS6tLN3c7YBONsbq,https://api.spotify.com/v1/audio-analysis/5fowMqhS6tLN3c7YBONsbq,123555,4
5FPuKWx6zl8Rq2eRmA4DVe,Hall of Mirrors,2017-07-13,15,0.48,0.748,2,-6.316,1,0.263,0.0616,7.11e-5,0.0813,0.163,147.011,audio_features,spotify:track:5FPuKWx6zl8Rq2eRmA4DVe,https://api.spotify.com/v1/tracks/5FPuKWx6zl8Rq2eRmA4DVe,https://api.spotify.com/v1/audio-analysis/5FPuKWx6zl8Rq2eRmA4DVe,286493,4
5g32kmtpzFWSBfy822ooPi,Blaster,2019-10-27,0,0.435,0.872,11,-5.419,1,0.0798,0.00238,0.614,0.148,0.239,180.039,audio_features,spotify:track:5g32kmtpzFWSBfy822ooPi,https://api.spotify.com/v1/tracks/5g32kmtpzFWSBfy822ooPi,https://api.spotify.com/v1/audio-analysis/5g32kmtpzFWSBfy822ooPi,138480,4
5J67IwDFKePBZoLHS0LOtg,Rugie,2016-10-30,12,0.444,0.907,10,-6.214,0,0.0743,0.148,0.0229,0.109,0.437,95.599,audio_features,spotify:track:5J67IwDFKePBZoLHS0LOtg,https://api.spotify.com/v1/tracks/5J67IwDFKePBZoLHS0LOtg,https://api.spotify.com/v1/audio-analysis/5J67IwDFKePBZoLHS0LOtg,216268,4
5JFN4ZtO8S7OOtwrhTCznp,Tiferet,2015-12-31,27,0.366,0.79,5,-9.328,0,0.126,1.81e-4,0.745,0.311,0.501,140.703,audio_features,spotify:track:5JFN4ZtO8S7OOtwrhTCznp,https://api.spotify.com/v1/tracks/5JFN4ZtO8S7OOtwrhTCznp,https://api.spotify.com/v1/audio-analysis/5JFN4ZtO8S7OOtwrhTCznp,175707,4
5jjNkKNJv5p9HFBPKXJSzM,Purple Verse,2020-12-14,20,0.474,0.946,2,-3.394,1,0.358,3.26e-5,0.0603,0.313,0.348,169.86,audio_features,spotify:track:5jjNkKNJv5p9HFBPKXJSzM,https://api.spotify.com/v1/tracks/5jjNkKNJv5p9HFBPKXJSzM,https://api.spotify.com/v1/audio-analysis/5jjNkKNJv5p9HFBPKXJSzM,145412,4
5kG0ieU8Wp4xGNHZRfNvfM,Party Vinyl,2018-10-28,9,0.688,0.773,6,-3.004,1,0.121,1.32e-4,0.286,0.336,0.876,132.163,audio_features,spotify:track:5kG0ieU8Wp4xGNHZRfNvfM,https://api.spotify.com/v1/tracks/5kG0ieU8Wp4xGNHZRfNvfM,https://api.spotify.com/v1/audio-analysis/5kG0ieU8Wp4xGNHZRfNvfM,110923,4
5LOpsjRREsZyAKUMYbHSHg,Astral tale,2020-10-26,17,0.352,0.915,0,-4.616,0,0.128,8.36e-5,0.731,0.155,0.198,134.059,audio_features,spotify:track:5LOpsjRREsZyAKUMYbHSHg,https://api.spotify.com/v1/tracks/5LOpsjRREsZyAKUMYbHSHg,https://api.spotify.com/v1/audio-analysis/5LOpsjRREsZyAKUMYbHSHg,146715,4
5M7wMgLcbUwHlS7wU3elI6,光,2017-12-29,6,0.48,0.834,4,-2.933,0,0.0551,0.0402,5.39e-5,0.364,0.523,130.069,audio_features,spotify:track:5M7wMgLcbUwHlS7wU3elI6,https://api.spotify.com/v1/tracks/5M7wMgLcbUwHlS7wU3elI6,https://api.spotify.com/v1/audio-analysis/5M7wMgLcbUwHlS7wU3elI6,295533,4
5nVQyjUq4ZqJHety2pKfwW,Flashback(Extended Mix),2019-04-28,28,0.475,0.786,3,-8.11,0,0.046,0.0685,0.626,0.0733,0.16,97.545,audio_features,spotify:track:5nVQyjUq4ZqJHety2pKfwW,https://api.spotify.com/v1/tracks/5nVQyjUq4ZqJHety2pKfwW,https://api.spotify.com/v1/audio-analysis/5nVQyjUq4ZqJHety2pKfwW,278640,4
5P0hXkJdG0U8JFU9N5Oy7C,Galaxy Friends,2018-05-23,29,0.277,0.998,5,-1.772,0,0.516,0.0284,0.411,0.368,0.115,75.042,audio_features,spotify:track:5P0hXkJdG0U8JFU9N5Oy7C,https://api.spotify.com/v1/tracks/5P0hXkJdG0U8JFU9N5Oy7C,https://api.spotify.com/v1/audio-analysis/5P0hXkJdG0U8JFU9N5Oy7C,240487,4
