id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,2014-06-21,81,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4
39cCKb7vpi2VvVnPJtKb4M,Faith In Me,2022-03-04,61,0.8,0.545,1,-5.774,0,0.0629,0.179,0,0.0622,0.349,118.036,audio_features,spotify:track:39cCKb7vpi2VvVnPJtKb4M,https://api.spotify.com/v1/tracks/39cCKb7vpi2VvVnPJtKb4M,https://api.spotify.com/v1/audio-analysis/39cCKb7vpi2VvVnPJtKb4M,195254,4
39rGHkGQAdG4NQdM8YFZt7,Buried Alive,2021-12-03,50,0.657,0.534,6,-8.5,0,0.0339,0.587,0.00446,0.0897,0.337,144.902,audio_features,spotify:track:39rGHkGQAdG4NQdM8YFZt7,https://api.spotify.com/v1/tracks/39rGHkGQAdG4NQdM8YFZt7,https://api.spotify.com/v1/audio-analysis/39rGHkGQAdG4NQdM8YFZt7,148800,4
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,2017-07-14,82,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),2012-10-09,81,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,audio_features,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,2015-05-15,83,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-5,0.0602,0.648,169.977,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",2019-02-08,80,0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320,4
3ee8Jmje8o58CHK66QrVC2,SAD!,2018-03-16,82,0.74,0.613,8,-4.88,1,0.145,0.258,0.0037200000000000002,0.123,0.473,75.023,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
3FlSyheHttoFTqcN7Hhif8,Treat You Better,2017-04-20,0,0.448,0.818,10,-4.038,0,0.34,0.131,0,0.11,0.768,82.885,audio_features,spotify:track:3FlSyheHttoFTqcN7Hhif8,https://api.spotify.com/v1/tracks/3FlSyheHttoFTqcN7Hhif8,https://api.spotify.com/v1/audio-analysis/3FlSyheHttoFTqcN7Hhif8,187973,4
3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,2015-11-13,0,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,audio_features,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT,233720,4
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),2019-05-10,77,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,audio_features,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,2018-12-14,83,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4
