id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3AXGnmwWtFBfKV9CUG9Tvt,Neo Dadbattle,2021-02-07,32,0.687,0.592,9,-10.075,0,0.321,0.0124,0.747,0.0389,0.979,180.013,audio_features,spotify:track:3AXGnmwWtFBfKV9CUG9Tvt,https://api.spotify.com/v1/tracks/3AXGnmwWtFBfKV9CUG9Tvt,https://api.spotify.com/v1/audio-analysis/3AXGnmwWtFBfKV9CUG9Tvt,87433,4
3HHUu3ynIFNcW60YJKuo9u,Roses,2021-04-21,41,0.624,0.873,8,-8.103,1,0.0569,0.267,0.142,0.0969,0.974,120.015,audio_features,spotify:track:3HHUu3ynIFNcW60YJKuo9u,https://api.spotify.com/v1/tracks/3HHUu3ynIFNcW60YJKuo9u,https://api.spotify.com/v1/audio-analysis/3HHUu3ynIFNcW60YJKuo9u,93000,4
3jhTWNXefVt2Ho0dmDeFsJ,Psychoneurotic,2021-05-27,28,0.579,0.955,11,-7.113,0,0.0389,2.18e-5,0.865,0.191,0.522,160.058,audio_features,spotify:track:3jhTWNXefVt2Ho0dmDeFsJ,https://api.spotify.com/v1/tracks/3jhTWNXefVt2Ho0dmDeFsJ,https://api.spotify.com/v1/audio-analysis/3jhTWNXefVt2Ho0dmDeFsJ,143051,4
3knb3DoD2lkEkgWYpnC2YL,Valentine,2021-07-03,42,0.236,0.998,5,-1.635,0,0.446,0.127,0.0158,0.0524,0.0361,219.551,audio_features,spotify:track:3knb3DoD2lkEkgWYpnC2YL,https://api.spotify.com/v1/tracks/3knb3DoD2lkEkgWYpnC2YL,https://api.spotify.com/v1/audio-analysis/3knb3DoD2lkEkgWYpnC2YL,67630,4
3MlzlCdFXjtLtxCWDhpLgo,Dad Battle,2020-12-31,48,0.62,0.93,7,-7.508,1,0.0751,0.0834,0.11,0.0217,0.982,179.95,audio_features,spotify:track:3MlzlCdFXjtLtxCWDhpLgo,https://api.spotify.com/v1/tracks/3MlzlCdFXjtLtxCWDhpLgo,https://api.spotify.com/v1/audio-analysis/3MlzlCdFXjtLtxCWDhpLgo,86833,4
3sgikM2pIwFXsTPYtr5zn9,Philly Nice,2020-12-31,46,0.644,0.828,4,-10.147,0,0.0645,0.0406,0.674,0.25,0.958,174.982,audio_features,spotify:track:3sgikM2pIwFXsTPYtr5zn9,https://api.spotify.com/v1/tracks/3sgikM2pIwFXsTPYtr5zn9,https://api.spotify.com/v1/audio-analysis/3sgikM2pIwFXsTPYtr5zn9,101486,4
3Z7dVEUgrv7IPZwh0hrspj,Thorns,2021-04-21,39,0.683,0.973,7,-7.806,1,0.0441,7.52e-4,0.83,0.1,0.5,95.044,audio_features,spotify:track:3Z7dVEUgrv7IPZwh0hrspj,https://api.spotify.com/v1/tracks/3Z7dVEUgrv7IPZwh0hrspj,https://api.spotify.com/v1/audio-analysis/3Z7dVEUgrv7IPZwh0hrspj,106737,4
3zE1xP8M8xP0aq4BeLdyrI,Dark is All I See,2021-10-29,51,0.645,0.872,2,-3.19,0,0.0658,0.0159,4.15e-4,0.105,0.19,130.094,audio_features,spotify:track:3zE1xP8M8xP0aq4BeLdyrI,https://api.spotify.com/v1/tracks/3zE1xP8M8xP0aq4BeLdyrI,https://api.spotify.com/v1/audio-analysis/3zE1xP8M8xP0aq4BeLdyrI,258461,4
3ZRwo3CIxxc1uoKUgvEYEi,Encore,2021-04-13,38,0.554,0.757,3,-7.186,0,0.432,0.366,0.0011,0.339,0.752,115.884,audio_features,spotify:track:3ZRwo3CIxxc1uoKUgvEYEi,https://api.spotify.com/v1/tracks/3ZRwo3CIxxc1uoKUgvEYEi,https://api.spotify.com/v1/audio-analysis/3ZRwo3CIxxc1uoKUgvEYEi,182100,4
40VXhSMmqKiQqXkagwD6Kx,Zavodila,2021-03-24,56,0.639,0.82,1,-7.175,1,0.0352,0.00959,0.693,0.0884,0.852,131.995,audio_features,spotify:track:40VXhSMmqKiQqXkagwD6Kx,https://api.spotify.com/v1/tracks/40VXhSMmqKiQqXkagwD6Kx,https://api.spotify.com/v1/audio-analysis/40VXhSMmqKiQqXkagwD6Kx,138162,4
46NF3Or9UICBhyfHyp2qmB,Marx,2021-07-03,42,0.544,0.95,4,-4.09,0,0.114,0.127,0.00406,0.112,0.209,135.958,audio_features,spotify:track:46NF3Or9UICBhyfHyp2qmB,https://api.spotify.com/v1/tracks/46NF3Or9UICBhyfHyp2qmB,https://api.spotify.com/v1/audio-analysis/46NF3Or9UICBhyfHyp2qmB,109420,4
49VUsDqsKsy3nSKjURYwCp,Headache,2021-05-05,50,0.594,0.674,11,-10.991,0,0.039,0.279,0.614,0.174,0.966,119.935,audio_features,spotify:track:49VUsDqsKsy3nSKjURYwCp,https://api.spotify.com/v1/tracks/49VUsDqsKsy3nSKjURYwCp,https://api.spotify.com/v1/audio-analysis/49VUsDqsKsy3nSKjURYwCp,107000,4
4BE6KuvEaOFBEbhZPwdsdP,Hairball - Friday Night Funkin': VS. KAPI Original Soundtrack,2021-05-28,44,0.69,0.65,3,-6.624,0,0.0329,0.0653,0.383,0.082,0.663,118.001,audio_features,spotify:track:4BE6KuvEaOFBEbhZPwdsdP,https://api.spotify.com/v1/tracks/4BE6KuvEaOFBEbhZPwdsdP,https://api.spotify.com/v1/audio-analysis/4BE6KuvEaOFBEbhZPwdsdP,173871,4
