id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1DUA8KW4Fes6qfSlNJqvwj,Freedom Dive,2011-10-30,49,0.414,0.949,11,-5.073,0,0.115,5.6e-6,0.868,0.366,0.0668,111.113,audio_features,spotify:track:1DUA8KW4Fes6qfSlNJqvwj,https://api.spotify.com/v1/tracks/1DUA8KW4Fes6qfSlNJqvwj,https://api.spotify.com/v1/audio-analysis/1DUA8KW4Fes6qfSlNJqvwj,269533,4
1dUVv0HL9207kqZSTFeNQq,Chariot,2019-11-06,0,0.617,0.955,1,-3.373,1,0.129,0.00374,0.717,0.151,0.606,127.976,audio_features,spotify:track:1dUVv0HL9207kqZSTFeNQq,https://api.spotify.com/v1/tracks/1dUVv0HL9207kqZSTFeNQq,https://api.spotify.com/v1/audio-analysis/1dUVv0HL9207kqZSTFeNQq,148712,4
1Ftxa4yMbOeHsieTHBEYL5,告白应援方程式,2019-01-30,12,0.592,0.893,5,-3.37,1,0.0727,0.0819,1.09e-6,0.0929,0.835,160.08,audio_features,spotify:track:1Ftxa4yMbOeHsieTHBEYL5,https://api.spotify.com/v1/tracks/1Ftxa4yMbOeHsieTHBEYL5,https://api.spotify.com/v1/audio-analysis/1Ftxa4yMbOeHsieTHBEYL5,268456,4
1GTq8G4tgCUDEwVZFxirdZ,YInMn Blue,2019-04-03,16,0.624,0.858,11,-10.104,0,0.149,0.0048,0.402,0.318,0.582,151.862,audio_features,spotify:track:1GTq8G4tgCUDEwVZFxirdZ,https://api.spotify.com/v1/tracks/1GTq8G4tgCUDEwVZFxirdZ,https://api.spotify.com/v1/audio-analysis/1GTq8G4tgCUDEwVZFxirdZ,132636,4
1IVjsxjhxiMnkX6Nlfguwo,Koi no Moonlight,2021-02-06,33,0.725,0.918,7,-2.397,1,0.086,0.123,1.52e-6,0.349,0.914,128.039,audio_features,spotify:track:1IVjsxjhxiMnkX6Nlfguwo,https://api.spotify.com/v1/tracks/1IVjsxjhxiMnkX6Nlfguwo,https://api.spotify.com/v1/audio-analysis/1IVjsxjhxiMnkX6Nlfguwo,209531,4
1jBJLgnRqMmDYvftTluHoq,un secret,2016-12-31,15,0.348,0.581,3,-4.978,1,0.0292,0.0138,0.0409,0.147,0.486,190.135,audio_features,spotify:track:1jBJLgnRqMmDYvftTluHoq,https://api.spotify.com/v1/tracks/1jBJLgnRqMmDYvftTluHoq,https://api.spotify.com/v1/audio-analysis/1jBJLgnRqMmDYvftTluHoq,136444,3
1lnExj5aNRkCAzlnVJbmgm,c.s.q.n.,2021-07-19,16,0.48,0.991,6,-2.223,0,0.37,0.00243,0.112,0.16,0.446,174.067,audio_features,spotify:track:1lnExj5aNRkCAzlnVJbmgm,https://api.spotify.com/v1/tracks/1lnExj5aNRkCAzlnVJbmgm,https://api.spotify.com/v1/audio-analysis/1lnExj5aNRkCAzlnVJbmgm,124139,4
1NevitJME4DkeYLjKXLum7,GIMME DA BLOOD,2021-03-11,35,0.672,0.974,10,-2.413,0,0.113,0.0561,0.00967,0.188,0.872,109.999,audio_features,spotify:track:1NevitJME4DkeYLjKXLum7,https://api.spotify.com/v1/tracks/1NevitJME4DkeYLjKXLum7,https://api.spotify.com/v1/audio-analysis/1NevitJME4DkeYLjKXLum7,132573,4
1pV8VWXg9XpdmI3gRZNF8f,pICARESq,2020-11-27,0,0.627,0.93,0,-5.578,1,0.0421,4.72e-5,0.352,0.294,0.8,127.964,audio_features,spotify:track:1pV8VWXg9XpdmI3gRZNF8f,https://api.spotify.com/v1/tracks/1pV8VWXg9XpdmI3gRZNF8f,https://api.spotify.com/v1/audio-analysis/1pV8VWXg9XpdmI3gRZNF8f,120784,4
1QnAQ1SWUvAzT4jfAyA8i1,Dohna Dohna no Uta,2020-11-27,32,0.607,0.961,6,-5.055,0,0.0865,0.178,0,0.131,0.466,151.989,audio_features,spotify:track:1QnAQ1SWUvAzT4jfAyA8i1,https://api.spotify.com/v1/tracks/1QnAQ1SWUvAzT4jfAyA8i1,https://api.spotify.com/v1/audio-analysis/1QnAQ1SWUvAzT4jfAyA8i1,234614,4
1RJIkVJWDJ28bDwdAnpqmA,sheep in the light,2020-05-15,25,0.81,0.878,8,-2.902,1,0.0402,0.0207,0.00146,0.586,0.77,130.005,audio_features,spotify:track:1RJIkVJWDJ28bDwdAnpqmA,https://api.spotify.com/v1/tracks/1RJIkVJWDJ28bDwdAnpqmA,https://api.spotify.com/v1/audio-analysis/1RJIkVJWDJ28bDwdAnpqmA,199620,4
1SUuxjH2eMwaevyNFmwdWQ,The NightScape,2016-09-22,17,0.658,0.763,2,-5.474,0,0.104,0.00557,0.348,0.219,0.263,130.077,audio_features,spotify:track:1SUuxjH2eMwaevyNFmwdWQ,https://api.spotify.com/v1/tracks/1SUuxjH2eMwaevyNFmwdWQ,https://api.spotify.com/v1/audio-analysis/1SUuxjH2eMwaevyNFmwdWQ,134784,4
1Uo8FzViAE0rzOvLVR8ZgY,Neonlights - 2020 Ver.,2020-05-05,18,0.575,0.942,7,-4.063,1,0.151,0.0051,0.00165,0.0832,0.961,135.038,audio_features,spotify:track:1Uo8FzViAE0rzOvLVR8ZgY,https://api.spotify.com/v1/tracks/1Uo8FzViAE0rzOvLVR8ZgY,https://api.spotify.com/v1/audio-analysis/1Uo8FzViAE0rzOvLVR8ZgY,266242,4
227AlkDHWM5G2tejvX5EKZ,Brain Power - Long Version,2014-10-26,46,0.333,0.994,6,-0.34,0,0.0761,3.63e-5,0,0.345,0.474,170.628,audio_features,spotify:track:227AlkDHWM5G2tejvX5EKZ,https://api.spotify.com/v1/tracks/227AlkDHWM5G2tejvX5EKZ,https://api.spotify.com/v1/audio-analysis/227AlkDHWM5G2tejvX5EKZ,367803,4
23COHsoGsY4zDb5xrSocJo,ナイト・オブ・ナイツ,2018-05-06,51,0.491,0.991,2,-4.096,1,0.0664,8.88e-5,0.982,0.3,0.113,180.016,audio_features,spotify:track:23COHsoGsY4zDb5xrSocJo,https://api.spotify.com/v1/tracks/23COHsoGsY4zDb5xrSocJo,https://api.spotify.com/v1/audio-analysis/23COHsoGsY4zDb5xrSocJo,190498,4
25bAHNEr9LFOms6qOzjFsV,Axion,2012-08-11,30,0.374,0.97,1,-5.135,0,0.136,0.0046,0.331,0.312,0.239,159.889,audio_features,spotify:track:25bAHNEr9LFOms6qOzjFsV,https://api.spotify.com/v1/tracks/25bAHNEr9LFOms6qOzjFsV,https://api.spotify.com/v1/audio-analysis/25bAHNEr9LFOms6qOzjFsV,156360,4
2AIVM0g1yq6YPvf1n5Y6OX,conflict,2018-02-14,0,0.449,0.966,8,-6.192,1,0.498,4.46e-4,0.0205,0.297,0.144,160,audio_features,spotify:track:2AIVM0g1yq6YPvf1n5Y6OX,https://api.spotify.com/v1/tracks/2AIVM0g1yq6YPvf1n5Y6OX,https://api.spotify.com/v1/audio-analysis/2AIVM0g1yq6YPvf1n5Y6OX,277023,3
2breVwhJuoioD0hYO9bBWm,RUBY:LINTe,2019-08-12,12,0.445,0.996,0,-3.894,0,0.11,0.00144,0.892,0.349,0.212,114.993,audio_features,spotify:track:2breVwhJuoioD0hYO9bBWm,https://api.spotify.com/v1/tracks/2breVwhJuoioD0hYO9bBWm,https://api.spotify.com/v1/audio-analysis/2breVwhJuoioD0hYO9bBWm,141720,3
