id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5SCTtqxs9Igif6BAeNPgRm,You are the Miserable (Uncut Edition),2018-08-29,0,0.376,0.937,9,-3.601,0,0.114,7.4e-4,0.423,0.177,0.149,162.899,audio_features,spotify:track:5SCTtqxs9Igif6BAeNPgRm,https://api.spotify.com/v1/tracks/5SCTtqxs9Igif6BAeNPgRm,https://api.spotify.com/v1/audio-analysis/5SCTtqxs9Igif6BAeNPgRm,261750,4
5usaoBYXLvFYUUiXbI0VDW,Fortuna,2017-03-04,0,0.408,0.954,5,-4.151,0,0.4,0.0249,0.00451,0.379,0.293,175.052,audio_features,spotify:track:5usaoBYXLvFYUUiXbI0VDW,https://api.spotify.com/v1/tracks/5usaoBYXLvFYUUiXbI0VDW,https://api.spotify.com/v1/audio-analysis/5usaoBYXLvFYUUiXbI0VDW,271625,4
6aNxogCT5aG526DOVpGBQo,Janus -The End to Begin-,2017-12-29,5,0.599,0.81,5,-5.008,0,0.0766,0.551,0.00246,0.114,0.547,103.994,audio_features,spotify:track:6aNxogCT5aG526DOVpGBQo,https://api.spotify.com/v1/tracks/6aNxogCT5aG526DOVpGBQo,https://api.spotify.com/v1/audio-analysis/6aNxogCT5aG526DOVpGBQo,312867,4
6mlohVxvRz9hTxIwaDyIkr,Unshakable (Game Edit),2020-03-16,15,0.422,0.836,5,-5.049,0,0.0321,0.0146,6.76e-6,0.166,0.469,150.054,audio_features,spotify:track:6mlohVxvRz9hTxIwaDyIkr,https://api.spotify.com/v1/tracks/6mlohVxvRz9hTxIwaDyIkr,https://api.spotify.com/v1/audio-analysis/6mlohVxvRz9hTxIwaDyIkr,113827,4
6p1eLWq2gK0I18Jm2WuawB,Clock Atelier,2019-04-28,20,0.457,0.699,4,-9.482,1,0.0593,0.0843,0.0636,0.0706,0.564,194.987,audio_features,spotify:track:6p1eLWq2gK0I18Jm2WuawB,https://api.spotify.com/v1/tracks/6p1eLWq2gK0I18Jm2WuawB,https://api.spotify.com/v1/audio-analysis/6p1eLWq2gK0I18Jm2WuawB,146080,3
6ZBZqKp8FKEjOVUOzflzYl,Far Away - Original Mix,2014-05-24,13,0.425,0.911,5,-4.424,0,0.0527,0.00715,0.602,0.261,0.147,179.979,audio_features,spotify:track:6ZBZqKp8FKEjOVUOzflzYl,https://api.spotify.com/v1/tracks/6ZBZqKp8FKEjOVUOzflzYl,https://api.spotify.com/v1/audio-analysis/6ZBZqKp8FKEjOVUOzflzYl,268140,4
70l6xXGXzLfdQm8RONDmDh,Apocalypse,2019-01-21,20,0.556,0.892,6,-6.017,1,0.0412,0.0339,8.96e-6,0.185,0.405,110.004,audio_features,spotify:track:70l6xXGXzLfdQm8RONDmDh,https://api.spotify.com/v1/tracks/70l6xXGXzLfdQm8RONDmDh,https://api.spotify.com/v1/audio-analysis/70l6xXGXzLfdQm8RONDmDh,168000,3
7a1kUiC6jO9CdVR7Ulkj7j,Misunderstanding,2015-08-16,2,0.488,0.594,0,-6.298,1,0.034,0.216,0,0.112,0.54,175.942,audio_features,spotify:track:7a1kUiC6jO9CdVR7Ulkj7j,https://api.spotify.com/v1/tracks/7a1kUiC6jO9CdVR7Ulkj7j,https://api.spotify.com/v1/audio-analysis/7a1kUiC6jO9CdVR7Ulkj7j,316493,4
7gjIMnPX7wEbXFalz1bedV,Internet Neurose,2016-06-29,3,0.427,0.969,7,-2.445,1,0.267,2.58e-4,0,0.166,0.405,178.022,audio_features,spotify:track:7gjIMnPX7wEbXFalz1bedV,https://api.spotify.com/v1/tracks/7gjIMnPX7wEbXFalz1bedV,https://api.spotify.com/v1/audio-analysis/7gjIMnPX7wEbXFalz1bedV,235560,4
7KsDQrrZakZGsM9LTgvOV2,Lethaeus,2019-10-27,25,0.542,0.938,7,-4.382,1,0.225,7.16e-5,0.0776,0.368,0.144,155.007,audio_features,spotify:track:7KsDQrrZakZGsM9LTgvOV2,https://api.spotify.com/v1/tracks/7KsDQrrZakZGsM9LTgvOV2,https://api.spotify.com/v1/audio-analysis/7KsDQrrZakZGsM9LTgvOV2,144109,4
7tT7HbVPmU4aDDY26I8zd8,Misty Farewell,2015-12-16,0,0.456,0.953,5,-4.481,0,0.134,0.005,0.298,0.128,0.482,133.952,audio_features,spotify:track:7tT7HbVPmU4aDDY26I8zd8,https://api.spotify.com/v1/tracks/7tT7HbVPmU4aDDY26I8zd8,https://api.spotify.com/v1/audio-analysis/7tT7HbVPmU4aDDY26I8zd8,319373,4
